time,Setpoint_Python,Setpoint_Existing,ESB_Tower_1 bypassValveOpenClose,ESB_Tower_1 enteringWaterTemp,ESB_Tower_1 leavingWaterTemp,ESB_Tower_1 outdoorAirDryBulb,ESB_Tower_1 outdoorAirHumidity,ESB_Tower_1 outdoorAirWetBulb,DayOfWeek,HourOfDay,Cell1_Fan vfdPercent
2022-06-11 09:25:00+00:00,67.5437179580331,58.0,False,73.25645446777344,74.78675842285156,66.31771087646484,82.23197937011719,62.44371795654297,5,9,0.0
2022-06-11 09:30:00+00:00,68.0919090360403,58.0,False,73.25645446777344,74.78675842285156,66.31771087646484,82.41626739501953,62.49190902709961,5,9,0.0
2022-06-11 09:35:00+00:00,68.5826278850436,58.0,False,73.25645446777344,74.78675842285156,66.00559997558594,82.72850799560547,62.48262786865234,5,9,0.0
2022-06-11 09:40:00+00:00,68.9974228143692,58.0,False,73.25645446777344,74.78675842285156,66.00559997558594,83.1034164428711,62.397422790527344,5,9,0.0
2022-06-11 09:45:00+00:00,69.3660904243588,58.0,False,73.55715942382812,74.78675842285156,65.70262908935547,83.99394989013672,62.266090393066406,5,9,0.0
2022-06-11 09:50:00+00:00,69.7779861837626,58.0,False,73.24983215332031,74.78675842285156,65.40541076660156,84.33094787597656,62.17798614501953,5,9,0.0
2022-06-11 09:55:00+00:00,70.268376968801,58.0,False,73.24983215332031,74.78675842285156,65.40541076660156,84.83531188964844,62.16837692260742,5,9,0.0
2022-06-11 10:00:00+00:00,70.7644821703434,58.0,False,73.24983215332031,74.78675842285156,65.40541076660156,84.83531188964844,62.16448211669922,5,10,0.0
2022-06-11 10:05:00+00:00,71.2905022278428,58.0,False,73.24983215332031,74.78675842285156,65.40541076660156,84.83531188964844,62.19050216674805,5,10,0.0
2022-06-11 10:10:00+00:00,71.8064820021391,58.0,False,73.24983215332031,74.78675842285156,65.40541076660156,84.83531188964844,62.20648193359375,5,10,0.0
2022-06-11 10:15:00+00:00,72.2713639065623,58.0,False,73.24983215332031,74.78675842285156,65.40541076660156,84.49966430664062,62.171363830566406,5,10,0.0
2022-06-11 10:20:00+00:00,72.8205201029778,58.0,False,73.24983215332031,74.78675842285156,65.40541076660156,84.67642974853516,62.22052001953125,5,10,0.0
2022-06-11 10:25:00+00:00,73.3290612176061,58.0,False,73.24983215332031,74.78675842285156,65.40541076660156,84.51779174804688,62.22906112670898,5,10,0.0
2022-06-11 10:30:00+00:00,73.87217874825,58.0,False,73.24983215332031,74.78675842285156,65.40541076660156,84.51779174804688,62.27217864990234,5,10,0.0
2022-06-11 10:35:00+00:00,74.4035584554076,58.0,False,73.24983215332031,74.78675842285156,65.40541076660156,84.16356658935547,62.303558349609375,5,10,0.0
2022-06-11 10:40:00+00:00,75.0013329684734,58.0,False,73.55933380126953,74.78675842285156,65.40541076660156,83.82618713378906,62.40133285522461,5,10,0.0
2022-06-11 10:45:00+00:00,75.3154809251428,58.0,False,73.55933380126953,74.78675842285156,65.70751190185547,82.8840103149414,62.21548080444336,5,10,0.0
2022-06-11 10:50:00+00:00,75.8881928771734,58.0,False,73.2442855834961,74.78675842285156,65.70751190185547,82.8840103149414,62.28819274902344,5,10,0.0
2022-06-11 10:55:00+00:00,76.3965051099658,58.0,False,73.2442855834961,74.78675842285156,65.70751190185547,82.8840103149414,62.296504974365234,5,10,0.0
2022-06-11 11:00:00+00:00,76.9980180263519,58.0,False,73.2442855834961,74.78675842285156,65.70751190185547,83.04759979248047,62.39801788330078,5,11,0.0
2022-06-11 11:05:00+00:00,77.4009416177869,58.0,False,73.2442855834961,74.78675842285156,65.70751190185547,82.05073547363281,62.30094146728516,5,11,0.0
2022-06-11 11:10:00+00:00,77.9350373893976,58.0,False,73.2442855834961,74.78675842285156,65.70751190185547,82.66175842285156,62.33503723144531,5,11,0.0
2022-06-11 11:15:00+00:00,78.426072858274,58.0,False,73.2442855834961,74.78675842285156,65.70751190185547,83.01714324951172,62.32607269287109,5,11,0.0
2022-06-11 11:20:00+00:00,78.9230096638203,58.0,False,73.2442855834961,74.78675842285156,65.70751190185547,82.74835968017578,62.3230094909668,5,11,0.0
2022-06-11 11:25:00+00:00,79.3371560946107,58.0,False,73.2442855834961,74.78675842285156,65.70751190185547,81.82962036132812,62.23715591430664,5,11,0.0
2022-06-11 11:30:00+00:00,79.9553659409285,58.0,False,73.2442855834961,74.78675842285156,66.0078353881836,81.86629486083984,62.35536575317383,5,11,0.0
2022-06-11 11:35:00+00:00,80.0,58.0,False,73.2442855834961,74.78675842285156,66.0078353881836,82.20960998535156,62.31420135498047,5,11,0.0
2022-06-11 11:40:00+00:00,80.0,58.0,False,73.2442855834961,74.78675842285156,66.0078353881836,81.63245391845703,62.31661605834961,5,11,0.0
2022-06-11 11:45:00+00:00,80.0,58.0,False,73.2442855834961,74.78675842285156,66.0078353881836,81.40742492675781,62.163368225097656,5,11,0.0
